Sl No,Category,Item Code,Item Name,Quantity,Department,Address,Contact Name,Phone,Latitude,Longitude,District
318,Other,329,Aluminum Ladder,02 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
319,Tactical,106,Chipping Hammer,1 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
320,Tactical,343,Public Address System,1 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
321,Logistics,347,Office Building,1 Unit,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
322,Logistics,278,Gps Hand Sets,4 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
323,Logistics,271,Walkie Talkie Sets,02 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
324,Logistics,362,Motor Cycle,1 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
325,Logistics,252,Four Wheel Drive Vehicle,1 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
326,Logistics,205,First Aid Kits,1 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
327,Other,181,Fire Tender,2 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
328,Other,177,Co2 Type,3 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
329,Other,175,Extension Ladder,2 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
330,Other,171,Breathing Apparatus Self Contained,4 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
331,Tactical,344,Electric Torch,2 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
332,Tactical,140,Search Light,2 Unit,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
333,Tactical,360,Hose/Hose Fitting,60 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
334,Tactical,357,Rope,8 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
335,Tactical,356,B.A.Set,4 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
336,Tactical,354,Hand Tool Set,2 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
337,Tactical,337,Axe,1 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
338,Tactical,334,Helmet,6 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
339,Tactical,332,Crow Bar,3 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
340,Tactical,330,Shovel,3 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
341,Tactical,124,"Gloves Rubber, Tested Up To 25, 000 Volt",10 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
342,Tactical,122,Smoke Blower And Exhauster,1 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
343,Tactical,118,Heavy Axe,1 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
344,Tactical,117,Sledge Hammer,2 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
345,Tactical,103,Bolt Cutters ( Shears ),4 Nos,Secretariat Fire  Station,"Karnataka State Fire  And Emergency Services,  Secretariat Fire Station, DR BR  Ambedkar Veedhi Vikasasaudha,  Bangalore-560001",Y H  RANGASWAMY,9489101554 / 08022971602,12.9800218,77.5927429,Bengaluru
346,Tactical,139,Light Mast,23 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
347,Tactical,141,Electric Generator (10 Kv),162 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
348,Other,177,Co2 Type,07 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
349,Tactical,118,Heavy Axe,46 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
350,Tactical,121,Single Sheave Snatch Block,25 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
351,Tactical,124,"Gloves Rubber, Tested Up To 25, 000 Volt",414 Pair,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
352,Other,184,Control Van,1 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
353,Logistics,256,Mini Bus,1 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
354,Tactical,140,Search Light,23 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
355,Tactical,110,Cutters Hydraulic,23 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
356,Tactical,153,Diving Suit,24 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
357,Tactical,155,Lifebuoy,486 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
358,Other,181,Fire Tender,2 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
359,Other,183,Rescue Tender,23 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
360,Other,185,Hydraulic Platform,5 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
361,Tactical,117,Sledge Hammer,58 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
362,Tactical,138,Inflatable Light Tower,256 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
363,Tactical,156,Life Jackets,523 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
364,Other,178,Foam Type,1 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
365,Logistics,257,Bus,1 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
366,Tactical,104,Electric Drill,12 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
367,Other,167,Suit Fire Proximity,15 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
368,Other,186,Turn Table Ladder,1 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
369,Tactical,161,Motor Boats,15 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
370,Tactical,103,Bolt Cutters ( Shears ),144 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
371,Other,182,Foam Tender,2 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
372,Tactical,154,Under Water Ba Set,311 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
373,Tactical,112,Spreaders Hydraulic,23 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
374,Other,176,Abc Type,10 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
375,Other,173,"Pump High Pressure, Portable",04 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
376,Tactical,105,Circular Saw With Diamond Blade(Electric),12 Nos,Fire and Emergency  Services,"Director, #1,  Annaswamy Mudaliar Road, Ulsoor,  Bengaluru 560042",Deputy  Director-Techincal,080-229715 / 080-22971573,12.984572244882,77.618125752705,Bengaluru
377,Tactical,131,Slotted Screwdrivers,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
378,Tactical,354,Hand Tool Set,2 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
379,Tactical,310,Non Sparking Tool,2 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
380,Logistics,202,Stretcher Medical Evacuation,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
381,Tactical,124,"Gloves Rubber, Tested Up To 25, 000 Volt",08 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
382,Logistics,205,First Aid Kits,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
383,Logistics,221,Water Filter,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
384,Tactical,339,Hacksaw,2 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
385,Tactical,358,Bucket,2 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
386,Tactical,341,Ceiling Hook,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
387,Tactical,357,Rope,04 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
388,Logistics,271,Walkie Talkie Sets,8 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
389,Tactical,343,Public Address System,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
390,Tactical,298,First Aid Kit As Per Mfr,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
391,Tactical,344,Electric Torch,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
392,Tactical,140,Search Light,2 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
393,Tactical,129,Glass Remover (Punch Mark),1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
394,Logistics,222,Water Tank,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
395,Tactical,291,Containers Of Afff,20 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
396,Logistics,265,Water Tanker Medium Capacity,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
397,Logistics,362,Motor Cycle,2 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
398,Other,183,Rescue Tender,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
399,Other,181,Fire Tender,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
400,Other,179,Dcp Type,8 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
401,Other,177,Co2 Type,8 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
402,Other,329,Aluminum Ladder,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
403,Other,175,Extension Ladder,2 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
404,Other,365,Air Compressor,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
405,Other,174,Pump Floating,3 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
406,Other,342,Pump,2 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
407,Other,171,Breathing Apparatus Self Contained,11 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
408,Other,166,Suit Fire Entry,8 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
409,Tactical,161,Motor Boats,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
410,Tactical,160,Fiber Boat (12 Persons),1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
411,Tactical,159,Inflatable Boat (12 Persons),1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
412,Tactical,156,Life Jackets,40 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
413,Tactical,155,Lifebuoy,29 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
414,Tactical,338,Door Breaker,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (MAHADEVAPURA),Mahadevapura FIRE  STATION,Mr. H M  Siddegouda,9528206688 / 0,12.9984889,77.7018882,Bengaluru
